First_Name,Last_Name,Phone,Email,Register_Number,Institution_Name,Mode,Course_Name,Total,Entry_Date,Payment_Status
yozzhrc,mxdzy,(687)080-164-9,yozzhrcmxdzy@outlook.com,1mp83538327,mite,Offline,Cyber Security-l1,5000,17-3-2022 17:49:8,paid
twpxtmv,edsav,(631)060-752-3,twpxtmvedsav@yahoo.com,4nm94683337,nitte,Online,Cyber Security-l0,4500,17-8-2021 14:33:17,not paid
vwiutx,nacef,(904)047-724-4,vwiutxnacef@yahoo.com,3nm70863542,nitte,Offline,Web Development-15weeks,3000,14-8-2022 11:38:17,not paid
wyg,sdk,(163)695-174-2,wygsdk@yahoo.com,0nm99404229,nitte,Offline,Cyber Security-l0,4500,7-1-2022 16:45:1,paid
ndpoli,nlsmg,(121)856-332-1,ndpolinlsmg@outlook.com,7mp09387738,mite,Offline,Cyber Security-l1,5000,10-6-2021 11:59:20,not paid
gydx,gvsy,(446)198-539-6,gydxgvsy@yahoo.com,7nm71014465,nitte,Online,Web Development,5000,7-8-2023 13:2:48,paid
rxkxntlp,zngdg,(838)798-589-4,rxkxntlpzngdg@outlook.com,5mp97718900,mite,Offline,iot,4000,28-4-2022 12:46:10,paid
ygiuoe,xptgc,(350)677-103-6,ygiuoexptgc@gmail.com,4sp83758529,sdm,Online,iot,4000,8-8-2022 15:58:41,not paid
cww,ock,(095)683-550-2,cwwock@yahoo.com,6m98534686,manipal,Online,Cyber Security-l0,4500,27-7-2021 14:1:31,paid
ubjkr,tnuls,(227)729-251-4,ubjkrtnuls@outlook.com,7m98600488,manipal,Offline,ai-ml,6000,21-3-2023 17:46:9,not paid
zjwz,hnfk,(569)965-834-0,zjwzhnfk@gmail.com,3m92171756,manipal,Offline,Java Full-stack,5500,21-4-2023 17:12:6,not paid
gnsbusu,jjdtr,(170)167-979-2,gnsbusujjdtr@yahoo.com,1mp87741370,mite,Offline,Java Full-stack,5500,17-10-2021 16:26:24,not paid
rehpr,pvwfk,(263)659-802-6,rehprpvwfk@outlook.com,9sp22354582,sdm,Online,Web Development-15weeks,3000,16-1-2021 15:18:44,not paid
fnjxcea,zbhds,(469)380-212-5,fnjxceazbhds@outlook.com,6al97763705,alvas,Offline,iot,4000,19-8-2022 16:23:6,not paid
ondrocsi,pvraz,(982)185-046-0,ondrocsipvraz@gmail.com,5nm86952310,nitte,Offline,ai-ml,6000,25-1-2021 17:54:17,paid
uzdkzzkm,srznb,(094)221-244-3,uzdkzzkmsrznb@yahoo.com,2al43961381,alvas,Offline,Web Development-15weeks,3000,13-3-2022 13:38:19,paid
luqaqyt,bzqik,(106)774-202-4,luqaqytbzqik@outlook.com,3al88928072,alvas,Offline,Java Full-stack,5500,6-7-2021 17:19:9,not paid
avmm,bwuj,(822)095-520-8,avmmbwuj@outlook.com,3m58406679,manipal,Offline,iot,4000,25-12-2022 15:22:8,paid
snshvmks,klluv,(453)368-188-6,snshvmksklluv@yahoo.com,3sp02453561,sdm,Offline,Java Full-stack,5500,1-8-2022 12:33:26,not paid
oafnxqw,xzlmk,(777)692-483-4,oafnxqwxzlmk@gmail.com,3nm23908288,nitte,Offline,Cyber Security-l1,5000,10-6-2021 10:56:8,not paid
lniiek,pckdj,(743)205-606-5,lniiekpckdj@yahoo.com,9m37550759,manipal,Offline,Web Development-15weeks,3000,20-11-2022 10:56:38,paid
kzogpd,wvtgn,(586)815-725-1,kzogpdwvtgn@gmail.com,0m39242215,manipal,Online,ai-ml,6000,25-1-2022 15:20:12,paid
sdt,wzx,(752)623-774-4,sdtwzx@outlook.com,7al82790015,alvas,Offline,Cyber Security-l0,4500,2-5-2022 15:27:48,not paid
ymj,zre,(990)917-066-9,ymjzre@gmail.com,4m75445279,manipal,Online,Cyber Security-l1,5000,4-5-2023 10:32:7,paid
meiqzk,bmype,(941)117-244-0,meiqzkbmype@yahoo.com,3nm03215863,nitte,Offline,Cyber Security-l0,4500,2-12-2023 14:53:25,paid
gland,mxxkg,(798)535-260-1,glandmxxkg@outlook.com,6m81783073,manipal,Offline,Web Development,5000,4-4-2021 10:35:46,paid
dpb,fyz,(675)768-812-0,dpbfyz@outlook.com,5sp71707438,sdm,Offline,ai-ml,6000,21-6-2022 13:28:43,paid
rxxy,xvly,(385)594-494-0,rxxyxvly@gmail.com,1sp64598242,sdm,Online,Web Development,5000,25-9-2022 17:38:21,paid
xyohb,qgsde,(884)468-166-9,xyohbqgsde@outlook.com,5mp56610619,mite,Offline,Cyber Security-l1,5000,23-6-2022 10:5:25,paid
nowbxi,hcfhc,(249)558-138-2,nowbxihcfhc@yahoo.com,9m13822895,manipal,Offline,Web Development-15weeks,3000,27-9-2021 10:33:3,not paid
qjfnf,kdlev,(137)459-763-2,qjfnfkdlev@outlook.com,3nm34748716,nitte,Offline,Cyber Security-l1,5000,19-3-2022 14:58:44,paid
cok,xjn,(494)515-590-5,cokxjn@yahoo.com,2m03003041,manipal,Online,Cyber Security-l1,5000,24-4-2021 16:36:19,paid
ekr,qxx,(175)209-533-5,ekrqxx@outlook.com,2mp56817434,mite,Online,Cyber Security-l1,5000,6-10-2021 12:55:42,paid
tok,guh,(558)505-390-9,tokguh@outlook.com,8m29897034,manipal,Offline,Web Development,5000,18-12-2021 16:31:26,not paid
scnbmn,xacpp,(052)094-781-6,scnbmnxacpp@gmail.com,4m03331148,manipal,Online,Web Development-15weeks,3000,22-2-2021 12:4:39,paid
gqbjihwj,faaoj,(719)576-619-8,gqbjihwjfaaoj@yahoo.com,9sp73463814,sdm,Offline,Cyber Security-l0,4500,3-4-2023 12:46:15,paid
ifrzupug,csskk,(020)090-963-4,ifrzupugcsskk@yahoo.com,6sp95497183,sdm,Offline,Web Development-15weeks,3000,2-5-2021 11:23:13,not paid
tisycgii,rcexv,(914)644-965-6,tisycgiircexv@yahoo.com,9mp49884276,mite,Online,Web Development,5000,22-5-2021 11:30:46,not paid
mthe,nwec,(654)134-446-2,mthenwec@gmail.com,4sp77987010,sdm,Online,ai-ml,6000,15-6-2022 15:35:1,not paid
ncct,fuic,(488)879-553-0,ncctfuic@outlook.com,0nm84799184,nitte,Online,Cyber Security-l0,4500,18-8-2021 17:44:45,paid
mjaccrzx,yfxli,(821)961-763-9,mjaccrzxyfxli@outlook.com,6nm99356719,nitte,Offline,Cyber Security-l1,5000,20-5-2023 16:12:48,paid
ishve,negwg,(877)076-501-2,ishvenegwg@gmail.com,0mp77322930,mite,Offline,ai-ml,6000,21-6-2022 17:24:13,not paid
roe,qcs,(858)715-024-8,roeqcs@gmail.com,6nm67914759,nitte,Online,Cyber Security-l0,4500,5-7-2022 17:15:37,not paid
azjrpg,aszbw,(822)091-977-1,azjrpgaszbw@outlook.com,5sp28356970,sdm,Online,Web Development,5000,21-5-2023 15:40:43,not paid
ufowe,gsydq,(317)591-917-0,ufowegsydq@yahoo.com,0mp85669469,mite,Online,Web Development,5000,9-2-2023 12:3:41,paid
egbdqyqk,vwyeb,(752)866-949-4,egbdqyqkvwyeb@yahoo.com,3al18720411,alvas,Online,Web Development,5000,1-12-2021 10:57:3,paid
ofwqycr,cwpad,(039)946-563-2,ofwqycrcwpad@gmail.com,0mp74541567,mite,Online,Cyber Security-l0,4500,20-7-2021 15:10:44,paid
eus,fut,(662)593-015-2,eusfut@outlook.com,8al21749312,alvas,Online,iot,4000,25-5-2023 12:24:27,not paid
pvy,ayf,(962)925-358-9,pvyayf@outlook.com,3al43791471,alvas,Offline,Cyber Security-l0,4500,20-8-2022 10:30:38,paid
avkbcqwt,lwicg,(693)383-429-1,avkbcqwtlwicg@gmail.com,6nm41247778,nitte,Offline,Web Development,5000,3-12-2021 10:58:46,not paid
lbldwui,jbeui,(685)584-481-0,lbldwuijbeui@yahoo.com,2mp13339952,mite,Online,Cyber Security-l1,5000,22-3-2022 14:7:43,not paid
skbgvbw,avvdu,(160)611-885-1,skbgvbwavvdu@yahoo.com,6al91400199,alvas,Online,Web Development-15weeks,3000,4-7-2021 15:8:12,not paid
cmhgt,tbduq,(060)194-199-8,cmhgttbduq@gmail.com,1m87407480,manipal,Offline,ai-ml,6000,16-6-2023 17:3:28,not paid
vvdqesiw,erywc,(657)688-856-5,vvdqesiwerywc@yahoo.com,9nm95700552,nitte,Offline,Web Development,5000,3-9-2023 11:10:25,not paid
pghsmlod,pllrx,(916)218-085-2,pghsmlodpllrx@yahoo.com,4m13130269,manipal,Offline,ai-ml,6000,4-4-2021 15:11:40,not paid
rpqnhq,eapzr,(023)672-378-0,rpqnhqeapzr@gmail.com,6sp25179428,sdm,Online,ai-ml,6000,16-1-2021 14:57:26,not paid
iiewjyq,nzmcs,(985)749-394-2,iiewjyqnzmcs@gmail.com,8al13869774,alvas,Online,iot,4000,2-12-2021 13:16:42,not paid
mjw,hit,(942)074-277-6,mjwhit@outlook.com,8nm85568296,nitte,Online,Java Full-stack,5500,23-8-2021 12:12:27,not paid
grtneegx,onoae,(434)219-787-6,grtneegxonoae@gmail.com,1nm65671841,nitte,Online,Web Development,5000,15-6-2022 13:10:28,not paid
pdljpb,kulca,(608)585-199-7,pdljpbkulca@outlook.com,7m14025489,manipal,Online,iot,4000,2-8-2023 11:17:23,paid
hboyx,qrnjd,(476)273-492-7,hboyxqrnjd@outlook.com,0sp75297055,sdm,Online,Web Development-15weeks,3000,28-1-2022 17:25:47,not paid
ofmv,zgql,(520)514-830-4,ofmvzgql@outlook.com,7mp45340662,mite,Online,Java Full-stack,5500,4-10-2023 16:43:5,not paid
rww,uor,(980)776-580-7,rwwuor@outlook.com,6nm71479162,nitte,Offline,Cyber Security-l1,5000,17-10-2022 11:1:50,not paid
huuztjc,uydhf,(510)932-177-7,huuztjcuydhf@yahoo.com,0nm28533309,nitte,Offline,iot,4000,19-2-2022 14:20:10,not paid
qbww,vqfq,(566)243-475-3,qbwwvqfq@yahoo.com,8sp85928401,sdm,Offline,iot,4000,3-7-2023 16:50:6,paid
oaxmff,nojkv,(642)867-440-3,oaxmffnojkv@outlook.com,2m21020962,manipal,Online,ai-ml,6000,25-3-2021 16:2:33,paid
kpnctf,whzcn,(611)397-551-1,kpnctfwhzcn@yahoo.com,7sp26070756,sdm,Offline,Cyber Security-l1,5000,4-3-2022 17:11:38,not paid
tmvnwl,kmros,(443)332-700-2,tmvnwlkmros@outlook.com,1m97830710,manipal,Offline,Cyber Security-l0,4500,21-7-2022 10:56:24,paid
nhkxmzi,xwuxf,(577)255-826-9,nhkxmzixwuxf@yahoo.com,4m02354450,manipal,Offline,Web Development,5000,8-5-2021 15:43:3,paid
meojlhn,qscdh,(326)981-650-2,meojlhnqscdh@yahoo.com,1mp70018145,mite,Online,Java Full-stack,5500,17-4-2023 16:53:10,paid
jjg,fov,(825)241-188-8,jjgfov@yahoo.com,3m83100137,manipal,Online,Web Development,5000,22-3-2021 17:47:24,paid
gwbfn,zpetx,(921)844-525-3,gwbfnzpetx@outlook.com,2sp08873862,sdm,Online,Cyber Security-l1,5000,21-6-2023 13:15:34,paid
zohhtlf,pfnpr,(618)217-832-2,zohhtlfpfnpr@outlook.com,2sp06979117,sdm,Offline,Cyber Security-l1,5000,17-10-2022 12:43:10,not paid
jixuxk,snzpq,(216)321-114-5,jixuxksnzpq@yahoo.com,1m76559178,manipal,Offline,Java Full-stack,5500,19-2-2021 17:29:26,paid
kmxqgvaj,ktaio,(327)813-555-5,kmxqgvajktaio@yahoo.com,9m85613436,manipal,Online,Web Development-15weeks,3000,19-6-2021 16:40:8,paid
ogtwx,bqaki,(627)853-962-6,ogtwxbqaki@yahoo.com,0al13319189,alvas,Offline,Cyber Security-l0,4500,9-8-2023 15:55:25,paid
reecrawn,qfxqy,(240)523-536-8,reecrawnqfxqy@gmail.com,9sp82859623,sdm,Online,Cyber Security-l1,5000,10-2-2023 17:51:36,paid
rigi,ptei,(645)079-941-7,rigiptei@gmail.com,8m08805194,manipal,Online,Cyber Security-l1,5000,15-1-2022 11:44:27,not paid
gwkupsx,huhxw,(263)054-365-6,gwkupsxhuhxw@gmail.com,4m22085048,manipal,Offline,Web Development,5000,16-7-2023 17:10:32,not paid
qpf,tzv,(252)840-925-1,qpftzv@yahoo.com,2mp72345739,mite,Online,Web Development,5000,13-11-2021 15:34:11,not paid
iuedget,wfdjx,(888)759-560-3,iuedgetwfdjx@gmail.com,6sp22961903,sdm,Offline,ai-ml,6000,5-11-2023 14:33:34,not paid
ged,egr,(723)107-356-7,gedegr@outlook.com,2al25765230,alvas,Online,iot,4000,14-9-2022 12:56:43,paid
itdnlhd,dshpr,(216)723-804-1,itdnlhddshpr@outlook.com,0al33183923,alvas,Online,Cyber Security-l0,4500,16-9-2021 14:59:13,not paid
wmof,kxsm,(736)233-186-0,wmofkxsm@yahoo.com,8nm90589293,nitte,Offline,Cyber Security-l0,4500,27-5-2022 16:34:33,not paid
iliufsr,wjqlo,(597)582-678-9,iliufsrwjqlo@outlook.com,0nm71951433,nitte,Offline,Web Development,5000,20-12-2022 15:11:42,paid
bgvmkgp,bgguj,(259)155-390-6,bgvmkgpbgguj@outlook.com,4mp05925938,mite,Online,Cyber Security-l0,4500,9-6-2022 10:51:11,not paid
xtnp,wygo,(866)819-721-9,xtnpwygo@yahoo.com,8nm25480711,nitte,Online,Cyber Security-l0,4500,15-10-2021 17:18:25,not paid
drv,wnw,(662)804-107-1,drvwnw@yahoo.com,2nm33211391,nitte,Online,Cyber Security-l1,5000,5-4-2023 15:14:3,paid
nkimk,nznqd,(309)172-316-0,nkimknznqd@yahoo.com,1sp23213063,sdm,Online,Web Development-15weeks,3000,6-5-2022 11:7:33,not paid
wissrjqz,ebotx,(848)801-622-3,wissrjqzebotx@outlook.com,6mp07317477,mite,Online,Java Full-stack,5500,6-4-2023 10:16:13,not paid
sqh,ihq,(111)703-739-6,sqhihq@gmail.com,7mp17483970,mite,Offline,ai-ml,6000,12-9-2021 15:11:9,paid
imwzbn,cybhv,(944)071-943-2,imwzbncybhv@yahoo.com,7nm14959790,nitte,Offline,iot,4000,28-8-2022 14:4:48,not paid
cdcq,tibs,(261)728-097-5,cdcqtibs@yahoo.com,1al35900223,alvas,Offline,ai-ml,6000,27-5-2022 11:21:13,not paid
mrnitc,klhfb,(772)434-318-4,mrnitcklhfb@outlook.com,5nm29521367,nitte,Offline,Cyber Security-l0,4500,18-5-2021 14:26:4,not paid
jtwk,wnmj,(725)921-243-8,jtwkwnmj@gmail.com,9m64913533,manipal,Online,ai-ml,6000,1-10-2023 12:56:21,paid
hcuyvotf,yfgqp,(929)948-285-1,hcuyvotfyfgqp@yahoo.com,4sp46192614,sdm,Online,Cyber Security-l1,5000,18-10-2022 15:28:29,paid
skivmp,hkqtw,(883)403-935-9,skivmphkqtw@outlook.com,7m77192125,manipal,Offline,Web Development,5000,15-9-2023 12:8:34,not paid
tkp,lgj,(208)286-334-2,tkplgj@outlook.com,0m74082099,manipal,Online,Web Development-15weeks,3000,14-9-2021 10:42:10,paid
yggv,bdvi,(751)966-412-6,yggvbdvi@gmail.com,9al67242278,alvas,Offline,Web Development,5000,11-9-2023 13:50:38,not paid
dxyflv,melzf,(054)563-854-0,dxyflvmelzf@gmail.com,1nm12397922,nitte,Offline,Web Development-15weeks,3000,26-7-2023 10:21:5,not paid
liu,mcw,(409)935-698-1,liumcw@yahoo.com,7al30398885,alvas,Offline,Web Development-15weeks,3000,4-5-2021 13:15:18,not paid
ewuoni,uhqvn,(987)257-942-7,ewuoniuhqvn@outlook.com,5nm66712493,nitte,Online,Web Development-15weeks,3000,27-1-2023 17:19:23,not paid
chznu,qliol,(411)441-360-7,chznuqliol@yahoo.com,1sp53906909,sdm,Offline,Web Development-15weeks,3000,1-5-2021 17:33:32,not paid
cvdjodiz,rbuwm,(213)624-921-3,cvdjodizrbuwm@gmail.com,5al05091368,alvas,Online,ai-ml,6000,8-8-2022 13:15:2,paid
hivehpb,vrhls,(711)516-775-7,hivehpbvrhls@outlook.com,4sp18617703,sdm,Offline,ai-ml,6000,16-8-2023 12:37:26,not paid
wwotefe,cybcl,(223)883-248-2,wwotefecybcl@yahoo.com,6m98458139,manipal,Offline,iot,4000,11-11-2023 10:1:44,not paid
mnmfaud,ugapj,(642)559-783-3,mnmfaudugapj@gmail.com,9al07954693,alvas,Online,Web Development-15weeks,3000,15-5-2021 10:41:47,paid
mtvgm,tzhyq,(300)663-929-4,mtvgmtzhyq@yahoo.com,4al70308102,alvas,Online,ai-ml,6000,26-9-2023 13:54:44,not paid
wovvkxka,lghjg,(046)321-923-4,wovvkxkalghjg@yahoo.com,6m45043752,manipal,Online,Web Development-15weeks,3000,5-11-2021 15:36:23,paid
vbqgxb,tyijl,(939)517-604-8,vbqgxbtyijl@gmail.com,3nm50936266,nitte,Offline,iot,4000,21-12-2023 13:3:18,paid
tzjfxx,oluna,(991)193-706-8,tzjfxxoluna@gmail.com,4m71355820,manipal,Online,Web Development,5000,14-8-2022 10:53:22,paid
leypvnw,tlzlj,(305)490-934-5,leypvnwtlzlj@outlook.com,7m26782932,manipal,Offline,iot,4000,14-10-2023 12:31:2,not paid
nslh,almk,(082)862-738-5,nslhalmk@outlook.com,9al37425435,alvas,Offline,Cyber Security-l1,5000,25-3-2022 14:10:49,paid
ilb,juo,(242)208-279-2,ilbjuo@outlook.com,1al82809553,alvas,Offline,iot,4000,27-4-2021 15:32:18,paid
ajdotqsr,msnso,(643)256-403-1,ajdotqsrmsnso@yahoo.com,1sp33457173,sdm,Online,ai-ml,6000,20-3-2021 14:38:19,not paid
xfwbkajy,bunox,(919)865-756-2,xfwbkajybunox@yahoo.com,0m55459294,manipal,Offline,Cyber Security-l0,4500,18-2-2022 10:51:15,not paid
jna,fwe,(093)631-618-5,jnafwe@gmail.com,8sp35114984,sdm,Online,Java Full-stack,5500,10-8-2021 14:36:37,not paid
sdvj,vxpb,(621)556-077-3,sdvjvxpb@outlook.com,9m19521421,manipal,Offline,Web Development-15weeks,3000,15-1-2021 12:54:40,not paid
vggin,ejqhc,(416)760-857-4,vgginejqhc@yahoo.com,1al47133707,alvas,Offline,iot,4000,27-12-2022 17:36:8,paid
bxpvhw,xfeez,(474)209-506-0,bxpvhwxfeez@yahoo.com,6nm62627934,nitte,Online,ai-ml,6000,2-5-2023 14:17:39,paid
pzc,ixj,(502)667-546-6,pzcixj@outlook.com,7nm82194002,nitte,Offline,Java Full-stack,5500,2-10-2021 13:44:9,not paid
dtf,cyt,(591)427-815-0,dtfcyt@outlook.com,7nm65096051,nitte,Offline,Cyber Security-l1,5000,11-3-2023 16:44:20,not paid
guf,cah,(516)388-656-4,gufcah@gmail.com,3sp15361435,sdm,Offline,Java Full-stack,5500,10-10-2021 16:25:45,not paid
zndxdh,iejbn,(072)569-704-1,zndxdhiejbn@outlook.com,0mp49113045,mite,Online,iot,4000,10-1-2022 17:38:8,paid
zjou,fzde,(781)717-590-9,zjoufzde@yahoo.com,7mp81328523,mite,Offline,Web Development,5000,9-5-2022 16:51:36,paid
bpcc,blkb,(922)135-254-8,bpccblkb@yahoo.com,4mp93304972,mite,Online,Cyber Security-l0,4500,23-1-2021 10:2:1,not paid
nyqph,jpyxa,(912)346-757-9,nyqphjpyxa@yahoo.com,7sp36478594,sdm,Offline,ai-ml,6000,18-2-2023 13:20:39,paid
nko,lgb,(682)848-643-1,nkolgb@gmail.com,1mp35044107,mite,Offline,Java Full-stack,5500,5-6-2021 13:18:28,paid
peh,ghg,(726)819-852-5,pehghg@yahoo.com,6al84331665,alvas,Online,Cyber Security-l0,4500,22-3-2023 17:50:47,not paid
axud,shdi,(005)733-711-6,axudshdi@yahoo.com,6m58688380,manipal,Online,iot,4000,24-3-2021 16:24:3,paid
vlapnqkr,dtuyw,(042)978-817-7,vlapnqkrdtuyw@outlook.com,3mp61521049,mite,Offline,Cyber Security-l1,5000,23-4-2022 17:20:46,not paid
vnktgy,daect,(261)103-803-8,vnktgydaect@yahoo.com,0nm81055397,nitte,Offline,Cyber Security-l0,4500,17-8-2023 10:50:35,paid
tmu,nhf,(712)295-908-5,tmunhf@gmail.com,5mp79924271,mite,Online,Web Development-15weeks,3000,15-11-2022 13:31:15,paid
jtj,meb,(858)301-777-5,jtjmeb@outlook.com,1nm97092512,nitte,Offline,Cyber Security-l1,5000,4-10-2023 11:20:30,paid
gsvnxwj,euqai,(617)631-966-4,gsvnxwjeuqai@yahoo.com,8al46670523,alvas,Offline,Web Development-15weeks,3000,9-5-2023 13:40:8,paid
wgzf,igqu,(144)870-722-6,wgzfigqu@outlook.com,3nm30340933,nitte,Online,Web Development-15weeks,3000,18-12-2021 12:6:28,paid
tznokt,azbva,(596)664-785-9,tznoktazbva@gmail.com,8mp15805111,mite,Online,Java Full-stack,5500,12-12-2023 11:35:11,not paid
jkqeshu,ucxtb,(130)146-232-3,jkqeshuucxtb@yahoo.com,8m45312958,manipal,Offline,iot,4000,3-4-2022 17:56:5,paid
oxgbuc,qqpmq,(628)945-862-4,oxgbucqqpmq@yahoo.com,5al72695235,alvas,Online,Java Full-stack,5500,27-9-2023 10:48:10,not paid
pebprd,nritm,(188)563-082-5,pebprdnritm@outlook.com,1mp25610801,mite,Online,Cyber Security-l0,4500,10-1-2022 11:7:31,not paid
nergxu,ddsgb,(828)519-293-7,nergxuddsgb@yahoo.com,9sp79119171,sdm,Offline,Web Development,5000,6-2-2021 10:48:20,paid
eod,dax,(696)883-214-3,eoddax@gmail.com,5m38958329,manipal,Offline,Web Development-15weeks,3000,18-12-2021 17:37:26,not paid
cgfkbylv,wohfs,(777)979-407-6,cgfkbylvwohfs@outlook.com,2sp10118528,sdm,Offline,Cyber Security-l0,4500,28-9-2023 15:51:37,paid
ltrgs,worbk,(514)015-008-6,ltrgsworbk@gmail.com,7m65709022,manipal,Online,Java Full-stack,5500,22-12-2023 11:17:50,paid
ukyr,dhoy,(109)497-988-5,ukyrdhoy@gmail.com,0al24983548,alvas,Online,Cyber Security-l1,5000,24-12-2021 16:49:50,not paid
phcg,dqkf,(237)795-456-2,phcgdqkf@outlook.com,6al85080877,alvas,Offline,Java Full-stack,5500,23-1-2022 12:37:17,not paid
bonf,caro,(855)634-549-4,bonfcaro@gmail.com,1al07273674,alvas,Online,Web Development-15weeks,3000,18-9-2021 11:50:29,paid
xsvve,gxewk,(981)132-608-7,xsvvegxewk@outlook.com,4m13840157,manipal,Online,Web Development,5000,3-11-2021 12:26:30,not paid
txqzi,hlpcw,(245)049-120-5,txqzihlpcw@outlook.com,7m21491621,manipal,Offline,iot,4000,9-2-2023 16:5:1,not paid
kki,xhe,(039)309-020-2,kkixhe@gmail.com,1sp50423662,sdm,Online,iot,4000,25-2-2021 11:50:17,paid
jchju,xmddy,(619)803-844-5,jchjuxmddy@yahoo.com,3m04817304,manipal,Online,Web Development,5000,28-11-2023 12:46:20,not paid
dvan,yqmv,(824)569-402-9,dvanyqmv@outlook.com,7al46607831,alvas,Offline,Web Development-15weeks,3000,2-11-2022 11:25:1,paid
nxhflw,uxqjx,(273)471-124-0,nxhflwuxqjx@gmail.com,4al42464180,alvas,Offline,Web Development-15weeks,3000,12-5-2021 10:41:31,paid
omqsayol,fkmvo,(454)441-426-0,omqsayolfkmvo@yahoo.com,7sp67486065,sdm,Offline,iot,4000,22-11-2023 15:33:26,not paid
blmcquu,cqpyp,(611)389-272-1,blmcquucqpyp@outlook.com,1mp71677641,mite,Offline,Cyber Security-l0,4500,8-4-2021 13:39:14,not paid
chpo,riyi,(800)826-882-9,chporiyi@outlook.com,7m30301421,manipal,Offline,Cyber Security-l1,5000,4-10-2022 16:11:29,not paid
ftq,uzl,(812)206-775-0,ftquzl@outlook.com,4mp65027179,mite,Online,iot,4000,26-8-2022 11:1:32,not paid
omuml,ebujw,(528)087-778-6,omumlebujw@yahoo.com,1sp06203525,sdm,Offline,Web Development-15weeks,3000,5-12-2022 13:47:12,not paid
mpqaddd,aldzk,(836)832-853-2,mpqadddaldzk@yahoo.com,0nm94280045,nitte,Online,Cyber Security-l1,5000,9-7-2023 10:39:43,not paid
iteqtku,evsov,(190)341-532-2,iteqtkuevsov@yahoo.com,5mp05148254,mite,Offline,Cyber Security-l0,4500,2-1-2022 10:39:28,paid
pmawvggx,vqywa,(425)595-144-4,pmawvggxvqywa@outlook.com,0sp44303087,sdm,Online,iot,4000,28-8-2022 14:3:10,paid
msfvrflq,kdzst,(644)857-041-0,msfvrflqkdzst@yahoo.com,7al65444647,alvas,Online,Web Development-15weeks,3000,25-5-2023 13:22:10,paid
rxsw,rqtk,(199)975-446-9,rxswrqtk@outlook.com,8al80304780,alvas,Online,Java Full-stack,5500,24-12-2021 10:57:9,paid
yzco,jkqi,(394)908-488-3,yzcojkqi@yahoo.com,9mp16045828,mite,Online,Java Full-stack,5500,7-7-2022 10:24:8,paid
pkdku,opeot,(736)277-254-1,pkdkuopeot@yahoo.com,6m21544485,manipal,Online,Web Development-15weeks,3000,5-9-2022 17:12:33,paid
cqp,jly,(405)815-406-5,cqpjly@outlook.com,1m33579362,manipal,Online,iot,4000,23-9-2023 15:12:12,paid
fmebev,zvhrt,(695)444-815-4,fmebevzvhrt@outlook.com,9mp04460238,mite,Offline,ai-ml,6000,19-12-2023 11:35:50,paid
lxbogxyo,ulpwb,(087)530-031-2,lxbogxyoulpwb@yahoo.com,8mp60911415,mite,Online,Cyber Security-l0,4500,22-8-2021 17:45:27,not paid
pnlx,pjzd,(463)331-970-2,pnlxpjzd@yahoo.com,6al27019982,alvas,Offline,Java Full-stack,5500,9-8-2023 12:10:46,paid
fapjsqp,tqady,(229)328-009-9,fapjsqptqady@yahoo.com,4mp90124498,mite,Online,Web Development,5000,26-11-2021 11:48:12,paid
qkaxbmm,urkqg,(494)838-276-0,qkaxbmmurkqg@yahoo.com,2m56854794,manipal,Offline,Web Development-15weeks,3000,12-4-2022 14:42:16,paid
gnobuv,ylenb,(625)563-686-0,gnobuvylenb@outlook.com,5nm74198748,nitte,Offline,iot,4000,22-10-2023 13:26:39,not paid
todllcye,jflkb,(631)502-803-1,todllcyejflkb@yahoo.com,6nm66629508,nitte,Online,ai-ml,6000,21-1-2022 10:9:8,paid
djrpm,alwnh,(166)508-145-0,djrpmalwnh@outlook.com,9al07888383,alvas,Offline,iot,4000,12-9-2021 17:57:18,not paid
cgcviay,yflyz,(273)742-933-0,cgcviayyflyz@outlook.com,0al97504632,alvas,Online,Cyber Security-l0,4500,7-8-2022 12:2:35,paid
jji,prk,(890)905-639-7,jjiprk@yahoo.com,4mp03203612,mite,Online,Cyber Security-l0,4500,2-7-2023 14:39:37,paid
kjptr,xjblu,(126)562-443-0,kjptrxjblu@outlook.com,8al30028234,alvas,Online,Cyber Security-l1,5000,15-7-2022 12:8:42,not paid
emvra,gtzls,(866)139-872-7,emvragtzls@outlook.com,2sp77977642,sdm,Online,Cyber Security-l0,4500,8-5-2022 10:34:44,paid
rdsloif,omazo,(001)411-762-0,rdsloifomazo@yahoo.com,1m48177578,manipal,Offline,ai-ml,6000,23-9-2023 14:43:6,not paid
vmeozj,fslqw,(032)244-250-1,vmeozjfslqw@yahoo.com,8m60554075,manipal,Offline,Cyber Security-l1,5000,14-9-2021 16:59:6,not paid
lhbbiy,gcidn,(858)949-924-4,lhbbiygcidn@gmail.com,2nm71297659,nitte,Offline,iot,4000,26-3-2021 15:43:50,paid
meqyook,omvby,(869)628-076-4,meqyookomvby@outlook.com,3sp69229524,sdm,Online,Web Development-15weeks,3000,22-9-2023 16:43:14,not paid
yuif,alwa,(381)269-308-2,yuifalwa@gmail.com,7mp38357325,mite,Offline,Web Development-15weeks,3000,20-11-2021 17:59:2,not paid
hulbjl,eeyov,(038)486-319-1,hulbjleeyov@gmail.com,2mp00128829,mite,Online,Cyber Security-l1,5000,24-9-2021 17:49:27,paid
